,datetime,content,title,channels
275,2018-11-21 16:00:45,【京东物流正深入推进城市智能物流研究院后续研究工作 】 目前京东物流正深入推进城市智能物流研究院后续研究工作，研究院将基于智慧城市、立体城市、城市物流规划、大数据分析、人工智能、云计算等为城市物流建设提供最佳解决方案，打通地下物流中心、地下廊道输送、智能末端站点、智能社区配送及终端消费者，形成城市级地下物流网络，把货物从地下物流中心输送至各个商户和终端消费者，将地下物流从构想变为现实，推动城市物流的跨越式发展。（36氪）,,"[{'id': '3', 'name': '公司'}]"
276,2018-11-21 15:57:06,NVIDIA宣布中国电商公司京东和美团已选用NVIDIA Jetson AGX Xavier平台，为其下一代自主配送机器人提供技术支持。,,"[{'id': '3', 'name': '公司'}]"
277,2018-11-21 15:54:56,【川能动力：1万吨锂盐项目预计2018年底前投料生产】川能动力在互动平台回复投资者提问时称，公司参与投资的鼎盛锂业目前正在进行一期1万吨锂盐项目建设，该项目预计2018年底前投料生产。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
278,2018-11-21 15:53:38,【哈啰出行接入首汽约车 全国60余城上线】哈啰出行今日宣布携手首汽约车，在北京、上海、杭州、南京、合肥等全国60多个城市同步接入首汽约车网约车业务。,,"[{'id': '2', 'name': '行业'}, {'id': '3', 'name': '公司'}]"
279,2018-11-21 15:53:00,【环渤海动力煤价格指数报收570元/吨】秦皇岛煤炭网11月21日数据显示，本报告期（11月14日至11月20日），环渤海动力煤价格指数报收于570元/吨，环比下降1元/吨。从环渤海六个港口交易价格的采集计算结果看，本报告期，24个规格品中，价格下降的规格品数量有11个，价格持平的规格品数量有13个。,,"[{'id': '5', 'name': '市场'}]"
280,2018-11-21 15:52:17,【成都明年1月1日起实施外国人144小时过境免签政策】从四川省公安厅出入境管理局获悉，经国务院批准，自2019年1月1日起，成都将实施部分国家外国人144小时过境免签政策，来自53个国家的人员，持有效国际旅行证件和144小时内确定日期、座位前往第三国（地区）联程客票，可以从成都航空口岸免签入境，在成都市免签停留144小时。,,"[{'id': '8', 'name': '其他'}]"
281,2018-11-21 15:49:20,意大利债券上涨，10年期收益率下降10个基点，至3.51%。,,"[{'id': '5', 'name': '市场'}]"
282,2018-11-21 15:48:03,【外资药企加码在华布局】20日，法国制药企业赛诺菲宣布建立其在中国的首个全球研究院，计划于明年第三季度正式落成并投入使用，预计未来5年内每年投资额将达到2000万欧元。同日，集团总部位于瑞士的上海罗氏制药有限公司与歌礼生物科技（杭州）有限公司共同宣布，自今年12月1日起，双方将进一步拓展在病毒性肝炎领域的合作。正在建设中的罗氏上海创新中心，投资额高达8.63亿元，预计将于2019年竣工。业内预计，到2020年中国大健康产业市场规模将突破10万亿元。（新华社）,,"[{'id': '8', 'name': '其他'}]"
283,2018-11-21 15:47:49,【金陵体育：取消利润分配预案】近日连续大涨的金陵体育公告，现因公司近期计划调整，无法按期完成本次权益分派，经公司管理层决定，公司现取消本次利润分配方案。注：金陵体育昨日公告，实控人提议拟10派1.2元。,,"[{'id': '3', 'name': '公司'}, {'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
284,2018-11-21 15:46:59,【新联电子：中标6063万元国家电网项目】新联电子公告，公司近日收到中标通知书，通知公司为“国家电网有限公司2018年第二次电能表及用电信息采集设备招标活动”中标单位， 共中2个包，中标的总金额为6063万元，占公司2017年营业收入的9.76%。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
285,2018-11-21 15:46:24,【哈啰出行接入首汽约车 全国60余城上线】哈啰出行今日宣布携手首汽约车，在北京、上海、杭州、南京、合肥等全国60多个城市同步接入首汽约车网约车业务。这也是其继接入嘀嗒出行出租车业务后，在大出行领域的新动作。接入首汽约车后，通过哈啰出行App或者哈啰出行支付宝小程序上的“打车”入口，全国60多个城市的哈啰用户可以使用首汽约车网约车服务。（36氪）,,"[{'id': '3', 'name': '公司'}]"
286,2018-11-21 15:45:47,【华夏银行：25.64亿股定增方案获银保监会同意】华夏银行公告，银保监会会原则同意本公司非公开发行不超过25.64亿股A股普通股股票的方案；同意北京市基础设施投资有限公司认购本公司不超过13.07亿股股份，占本公司本次发行后总股本比例不超过8.50％。,,[]
287,2018-11-21 15:45:12,【华夏银行：25.64亿股定增方案获银保监会同意】华夏银行公告，银保监会会原则同意本公司非公开发行不超过25.64亿股A股普通股股票的方案；同意北京市基础设施投资有限公司认购本公司不超过13.07亿股股份，占本公司本次发行后总股本比例不超过8.50%。,,"[{'id': '3', 'name': '公司'}, {'id': '9', 'name': '焦点'}, {'id': '10', 'name': 'A股'}]"
288,2018-11-21 15:44:18,【A股12月将迎年内第二解禁高峰】12月，A股将迎来年内第二解禁高峰。Wind数据统计显示，12月共有232家上市公司迎来限售股解禁，流通股数合计562.37亿股；本期开始流通市值合计4121.56亿元，仅次于1月份的4370.47亿元。,,"[{'id': '10', 'name': 'A股'}]"
289,2018-11-21 15:42:09,【瑞银财富：最近在战术资产配置中加码全球股票 因牛市回跌过度】瑞银财富管理周三称，该行最近在战术资产配置中，提高了对全球股票的加码配置，因近期牛市回跌过度，而且市场已经反映了经济增长和贸易风险。,,"[{'id': '3', 'name': '公司'}, {'id': '5', 'name': '市场'}, {'id': '6', 'name': '观点'}]"
290,2018-11-21 15:41:27,【泰瑞机器：股东拟减持不超2%股份】泰瑞机器公告，持股5.21%的股东海通开元计划15个交易日后的6个月内，减持不超过533.01万股，即不超过公司总股本的2%。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
291,2018-11-21 15:40:55,【山西：2020年贫困村电商网点将达到4000个】日前从山西省供销社获悉，到2020年，各级供销社建设的贫困村电商网点要达到4000个以上，占到全省贫困村数量的一半。 （新华社）,,"[{'id': '8', 'name': '其他'}]"
292,2018-11-21 15:40:38,【北向资金净流入12.78亿元 】 截至11月21日A股收盘，北向资金净流入12.78亿元。其中，沪股通资金净流入5.91亿元，当日余额514.09亿元；深股通资金净流入6.87亿元，当日余额513.13亿元。,,"[{'id': '4', 'name': '数据'}]"
293,2018-11-21 15:40:27,【比亚迪：动力电池对外开放效果不错 未来一定会有更多消息发布】比亚迪动力电池工厂厂长孙华军今日表示，比亚迪动力电池从去年开始正式宣布对外开放，一年多的时间，整个开放的效果还是不错的。此前，比亚迪跟长安汽车已经发布合作的消息，会合资建立电池工厂，专供长安汽车。在未来一段时间里，比亚迪也一定会有更多消息发布给大家。比亚迪希望通过电芯成本不断下降，让电动汽车越来越可持续发展。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
294,2018-11-21 15:39:55,【联创电子：供货特斯拉的镜头订单同比有增长】联创电子在互动平台上表示，今年和特斯拉在镜头方面的订单较去年同期相比有增长。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
295,2018-11-21 15:39:54,风范股份：中标南方电网800kV直流角钢塔项目，合计金额约2.99亿元。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
296,2018-11-21 15:39:22,中国人保：前10月子公司中国人民财产保险股份有限公司、中国人民健康保险股份有限公司及中国人民人寿保险股份有限公司所获得的原保险保费收入分别为3212.18亿、131.56亿及人民币875.84亿元。,,"[{'id': '3', 'name': '公司'}]"
297,2018-11-21 15:39:01,【华数传媒：公司的互动电视及互联网电视等平台均有电竞视频聚合产品】华数传媒在互动平台回复投资者提问时称，公司的互动电视及互联网电视等平台均有电竞视频聚合产品，包括王者荣耀的KPL、英雄联盟的S系列、DOTA2的Ti系列等。公司于2017年初全面开展电竞内容运营，用户数和直播、点播数据较为稳定。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
298,2018-11-21 15:38:32,【国新办记者见面会反驳“民营经济退场论”】国务院新闻办公室今天（11月21日）就“改革开放与民营经济发展”举行中外记者见面会。国新办新闻局副局长袭艳春说，改革开放40年间，民营经济发挥了非常重要的作用，民营企业家更是其中非常重要的力量。见面会上，新希望集团有限公司董事长刘永好、正泰集团股份有限公司董事长南存辉、小米集团董事长兼首席执行官雷军、红豆集团有限公司董事局主席兼首席执行官周海江等4位民营企业家，现场回答记者提问。针对“民营经济已完成使命应该退场”的说法，南存辉直言，眼下民营企业发展遇到的最大困惑，是所谓专家抛出一些“退场论”，“我们认为这类专家属于’神仙类’，是在云端里面的，不下凡的，不食烟火。”（新京报）,,"[{'id': '8', 'name': '其他'}, {'id': '10', 'name': 'A股'}]"
299,2018-11-21 15:35:59,【宁夏对银川都市圈内火电等行业执行特别排放限值】从宁夏回族自治区生态环境厅获悉，为切实有效控制火电、钢铁等重点行业大气主要污染物排放总量，宁夏在银川都市圈范围内对火电、钢铁等行业执行大气污染物特别排放限值。（新华社）,,"[{'id': '8', 'name': '其他'}]"
300,2018-11-21 15:34:14,今日12.8亿元通过沪股通和深股通流入A股。,,"[{'id': '10', 'name': 'A股'}]"
301,2018-11-21 15:32:22,【新华社评足协新规：细水才能长流 需防“下有对策”】“注资帽”“薪酬帽”“奖金帽”“转会帽”——中国足协即将推出的《中国足球协会职业俱乐部财务监管规程》一口气涉及这么多财务“帽子”，其抑制盲目投资、转会费和薪酬过高等现象的决心和力度可见一斑。投资趋于合理、提高经营收入，这不仅是足协的要求，也是广大投资人的心声。而表态严厉打击阴阳合同和逃税漏税行为，则是对“上有政策，下有对策”的未雨绸缪。要打造一流联赛、要成为百年俱乐部也不是短期之功，合理的财务制度毫无疑问将是成功的重要基石。只有当中国足球真正沉下心来细水长流，我们才不会总朝令夕改，也不用总想着“豪赌”奥运会或者世界杯了。,,"[{'id': '8', 'name': '其他'}]"
302,2018-11-21 15:31:04,【金奥博：预计川藏铁路线建设会带来积极的影响】金奥博日前在机构调研时表示，铁路建设的工期一般较长，在此期间会带动民用爆炸物品的需求，由于地域广阔，民爆危险物品的运输距离有所限制，预计将会增加对地面站、混装车等装备的需求，作为民爆装备的龙头企业，预计川藏铁路线建设会带来积极的影响。,,"[{'id': '10', 'name': 'A股'}]"
303,2018-11-21 15:29:37,【一汽解放、智加科技和满帮集团联合宣布与英伟达建立合作关系】一汽解放、智加科技和满帮集团联合宣布，就推动中国无人重卡自动驾驶技术的研发和落地，与英伟达建立合作关系。四方将发挥各自优势，加强信息和资源共享，推动无人重卡产业链创新。同时充分利用英伟达DRIVE AGX Pegasus的强大性能，发展完善多传感器融合和人工智能解决方案，推动智能卡车技术开发。,,"[{'id': '3', 'name': '公司'}]"
